,Statement of cash flows(Unit: KRW),Statement of cash flows(Unit: KRW),20200101-20200331,20190101-20191231,20190101-20190930,20190101-20190630,20190101-20190331,20180101-20181231,20180101-20180930,20180101-20180630,20180101-20180331,20170101-20171231,20170101-20170930,20170101-20170630,20170101-20170331,20160101-20161231,20160101-20160930,20160101-20160630,20160101-20160331,20150101-20151231,20150101-20150930,20150101-20150630,20150101-20150331,20140101-20141231,20140101-20140930,20140101-20140630,20140101-20140331,20130101-20131231,20130101-20130930,20130101-20130630,20130101-20130331,20120101-20121231,20120101-20120930,20120101-20120630,20120101-20120331,20110101-20111231,20110101-20110930,20110101-20110630,20110101-20110331,20100101-20101231,20100101-20100930,20100101-20100630,20100101-20100331,20090101-20091231,20080101-20081231,20070101-20071231,20060101-20061231,20050101-20051231,20040101-20041231,20030101-20031231,20020101-20021231,20010901-20011231
36,(7)이자의지급,,-1440309000000.0,-5793865000000.0,-4039920000000.0,-2705130000000.0,-1292665000000.0,-5058596000000.0,-3696399000000.0,-2457965000000.0,-1327358000000.0,-3710093000000.0,-3663610000000.0,-2214018000000.0,-979591000000.0,-4080122000000.0,-3701703000000.0,-2014929000000.0,-1344661000000.0,-4700685000000.0,-4430442000000.0,-3103063000000.0,-1627335000000.0,-5789333000000.0,-4640463000000.0,-5614973000000.0,-1607214000000.0,-5891494000000.0,-5148274000000.0,-3436343000000.0,-1386704000000.0,-6990531000000.0,-5206804000000.0,-3786279000000.0,-1950778000000.0,-6492566000000.0,-4956552000000.0,-3140310000000.0,-1740109000000.0,-6400867000000.0,,,,,,,,,,,,
37,(8)배당금의수취,,33129000000.0,35716000000.0,22586000000.0,55323000000.0,15371000000.0,63826000000.0,54744000000.0,36674000000.0,29962000000.0,265887000000.0,205038000000.0,156568000000.0,66210000000.0,309876000000.0,231237000000.0,164997000000.0,105767000000.0,310852000000.0,232052000000.0,173154000000.0,83412000000.0,212381000000.0,152176000000.0,143873000000.0,64774000000.0,156196000000.0,142517000000.0,98136000000.0,54524000000.0,174475000000.0,160067000000.0,120753000000.0,80221000000.0,208860000000.0,191875000000.0,134132000000.0,95287000000.0,217451000000.0,,,,,,,,,,,,
38,Ⅱ.투자활동으로인한현금흐름,,-1029837000000.0,-22687867000000.0,-18999972000000.0,-12417990000000.0,-6287625000000.0,-5512585000000.0,-4590452000000.0,-1407121000000.0,223532000000.0,-10703638000000.0,-7454210000000.0,-5253738000000.0,-1832573000000.0,-7593874000000.0,-4394786000000.0,-2213259000000.0,-357730000000.0,-5288599000000.0,-2786009000000.0,-1920294000000.0,718707000000.0,960789000000.0,2092300000000.0,2187450000000.0,777684000000.0,3395920000000.0,3663778000000.0,2377526000000.0,2566374000000.0,-2525677000000.0,-1459817000000.0,-45460000000.0,-659103000000.0,-4113602000000.0,-4190845000000.0,-135430000000.0,-2210218000000.0,429061000000.0,-1350329000000.0,-928952000000.0,-3117257000000.0,-98928000000.0,-603877000000.0,-6825162000000.0,-510822000000.0,-11901133000000.0,-1564924000000.0,-6472550000000.0,-9903317000000.0,-1319338770513.0
39,1.당기손익-공정가치측정금융상품의감소,,1478268000000.0,3690283000000.0,2352962000000.0,1896924000000.0,464284000000.0,2150860000000.0,1318586000000.0,4689182000000.0,730111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2.당기손익-공정가치측정금융상품의증가,,-1420114000000.0,-6712873000000.0,-4688374000000.0,-2507367000000.0,-487580000000.0,-3290960000000.0,-2310594000000.0,-5293553000000.0,-1081729000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,3.기타포괄손익-공정가치측정유가증권의감소,,16733884000000.0,36334241000000.0,,,7417906000000.0,27074948000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4.기타포괄손익-공정가치측정유가증권의증가,,,-46908632000000.0,,,,-27037290000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,5.상각후원가측정유가증권의감소,,2065314000000.0,6722627000000.0,,,705099000000.0,2093506000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6.상각후원가측정유가증권의증가,,,-12209898000000.0,,,,-5836342000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7.유형자산의처분,"13,40",14780000000.0,51942000000.0,38314000000.0,7063000000.0,4092000000.0,39202000000.0,29181000000.0,28782000000.0,1525000000.0,11459000000.0,11455000000.0,7007000000.0,349000000.0,5793000000.0,3465000000.0,1800000000.0,492000000.0,8760000000.0,925000000.0,1178000000.0,660000000.0,32377000000.0,7343000000.0,5746000000.0,255000000.0,29021000000.0,3243000000.0,10391000000.0,9374000000.0,8017000000.0,991000000.0,1165000000.0,581000000.0,69347000000.0,111450000000.0,39721000000.0,11336000000.0,117401000000.0,239922000000.0,227778000000.0,3502000000.0,69583000000.0,92217000000.0,11728000000.0,99851000000.0,73843000000.0,29546000000.0,610680000000.0,83110000000.0,42304603978.0
46,8.유형자산의취득,13,-58647000000.0,-270386000000.0,-176094000000.0,-38465000000.0,-5557000000.0,-142933000000.0,-79895000000.0,-46601000000.0,-23747000000.0,-155186000000.0,-92684000000.0,-59832000000.0,-19530000000.0,-252084000000.0,-207873000000.0,-175760000000.0,-32019000000.0,-124844000000.0,-55845000000.0,-30130000000.0,-12776000000.0,-182130000000.0,-116070000000.0,-69561000000.0,-31484000000.0,-294003000000.0,-255148000000.0,-176263000000.0,-42401000000.0,-292898000000.0,-187438000000.0,-107297000000.0,-53891000000.0,-302111000000.0,-253694000000.0,-130221000000.0,-47794000000.0,-373515000000.0,-431842000000.0,-342086000000.0,-34595000000.0,240043000000.0,389637000000.0,455519000000.0,569602000000.0,-262037000000.0,188293000000.0,724345000000.0,204780000000.0,105776342730.0
47,9.무형자산의처분,"14,40",1732000000.0,24825000000.0,25104000000.0,1817000000.0,417000000.0,3638000000.0,450000000.0,450000000.0,363000000.0,9286000000.0,6566000000.0,5736000000.0,4198000000.0,8268000000.0,6717000000.0,6289000000.0,1503000000.0,5463000000.0,4288000000.0,3791000000.0,2872000000.0,10275000000.0,21601000000.0,8591000000.0,1896000000.0,8097000000.0,2261000000.0,10909000000.0,7218000000.0,6711000000.0,4207000000.0,2267000000.0,750000000.0,12676000000.0,7674000000.0,4683000000.0,585000000.0,7907000000.0,2492000000.0,,627000000.0,,,17352000000.0,22000000.0,65000000.0,362000000.0,1090000000.0,35000000.0,
48,10.무형자산의취득,14,-103457000000.0,-318930000000.0,-418279000000.0,-200730000000.0,-599771000000.0,-157160000000.0,-98619000000.0,-84501000000.0,-32564000000.0,-111257000000.0,-63511000000.0,-46266000000.0,-20330000000.0,-88876000000.0,-53063000000.0,-30090000000.0,-23963000000.0,-132636000000.0,-106485000000.0,-74906000000.0,-64169000000.0,-62984000000.0,-49410000000.0,-26869000000.0,-12662000000.0,-154407000000.0,-61701000000.0,-41022000000.0,-14033000000.0,-123736000000.0,-91183000000.0,-69554000000.0,-71416000000.0,-168132000000.0,-128567000000.0,-115588000000.0,-77728000000.0,-64568000000.0,-25801000000.0,-11856000000.0,-5631000000.0,77617000000.0,80250000000.0,52023000000.0,22303000000.0,-8503000000.0,9213000000.0,9870000000.0,6821000000.0,231932388.0
49,11.관계기업에대한투자자산의처분,,28331000000.0,182604000000.0,115627000000.0,89405000000.0,76498000000.0,189118000000.0,107595000000.0,69071000000.0,26521000000.0,163649000000.0,136892000000.0,15028000000.0,2110000000.0,67082000000.0,56671000000.0,53117000000.0,5451000000.0,35396000000.0,21507000000.0,3976000000.0,7676000000.0,77592000000.0,73901000000.0,15496000000.0,46603000000.0,27466000000.0,14025000000.0,7221000000.0,7179000000.0,50125000000.0,50368000000.0,46344000000.0,42353000000.0,71827000000.0,18492000000.0,17054000000.0,1429000000.0,17597000000.0,12234000000.0,15697000000.0,2100000000.0,,,,,,,,,
50,12.관계기업에대한투자자산의취득,,-184361000000.0,-669341000000.0,-326683000000.0,-49264000000.0,-106971000000.0,-227914000000.0,-161355000000.0,-99841000000.0,-9602000000.0,-380213000000.0,-314301000000.0,-265397000000.0,-181822000000.0,-145119000000.0,-80417000000.0,-26868000000.0,-11028000000.0,-30927000000.0,-48566000000.0,-16068000000.0,-10799000000.0,-61289000000.0,-54352000000.0,-3635000000.0,-8145000000.0,-55389000000.0,-38038000000.0,-24186000000.0,-3930000000.0,-43353000000.0,-11164000000.0,-7664000000.0,-8860000000.0,-27661000000.0,-31497000000.0,-20984000000.0,-9970000000.0,-117763000000.0,-106175000000.0,-88832000000.0,-33300000000.0,,,,,,,,,
51,13.투자부동산의처분,"16,40",,86422000000.0,83498000000.0,,,15433000000.0,9553000000.0,7016000000.0,446000000.0,4869000000.0,5568000000.0,,,22900000000.0,20140000000.0,14214000000.0,7957000000.0,16171000000.0,18920000000.0,18911000000.0,,676496000000.0,387000000.0,355000000.0,21000000.0,38085000000.0,36400000000.0,21000000.0,,2880000000.0,2880000000.0,2880000000.0,,23037000000.0,2353000000.0,539000000.0,10000000.0,193000000.0,57089000000.0,21258000000.0,8000000.0,,,,,,,,,
52,14.투자부동산의취득,16,-238054000000.0,-2774000000.0,-2181000000.0,-1370000000.0,-124000000.0,-115333000000.0,-115083000000.0,-112451000000.0,-108000000.0,-2125000000.0,-1836000000.0,-644000000.0,-79000000.0,-176204000000.0,-96295000000.0,-94666000000.0,,-10296000000.0,-1730000000.0,-1024000000.0,-500000000.0,-1037000000.0,-1004000000.0,-974000000.0,-910000000.0,-234432000000.0,-232755000000.0,-183111000000.0,-11800000000.0,-296316000000.0,-290993000000.0,-289250000000.0,-14200000000.0,-17000000.0,-17000000.0,,-3850000000.0,,,,-216000000.0,,,,,,,,,
53,15.매각예정자산의처분,,,137000000.0,80000000.0,80000000.0,,4498000000.0,11239000000.0,4498000000.0,1632000000.0,10466000000.0,3322000000.0,3146000000.0,3146000000.0,2213000000.0,1098000000.0,13202000000.0,1674000000.0,88235000000.0,5395000000.0,1525000000.0,997000000.0,232365000000.0,283662000000.0,283298000000.0,1470000000.0,49185000000.0,53232000000.0,48426000000.0,47926000000.0,6489000000.0,6330000000.0,2310000000.0,99000000.0,2047000000.0,5663000000.0,4338000000.0,1968000000.0,,,,2719000000.0,,,,,,,,,
54,16.기타자산의증감,,-36770000000.0,-264585000000.0,-56766000000.0,-10216000000.0,-29333000000.0,-311744000000.0,-282956000000.0,-6924000000.0,-2891000000.0,-10435000000.0,-10486000000.0,15810000000.0,-20645000000.0,48156000000.0,48820000000.0,65806000000.0,58943000000.0,-22173000000.0,87308000000.0,86640000000.0,58346000000.0,-128080000000.0,62192000000.0,41918000000.0,10732000000.0,39509000000.0,-7892000000.0,16900000000.0,50587000000.0,-166593000000.0,-31304000000.0,-20781000000.0,725580000000.0,,,210816000000.0,-83909000000.0,95009000000.0,164404000000.0,-29017000000.0,,,,,,,,,,
55,17.위험회피활동으로인한현금유입,,2847000000.0,19303000000.0,35450000000.0,3728000000.0,1907000000.0,67039000000.0,82393000000.0,62110000000.0,43952000000.0,85616000000.0,76990000000.0,57648000000.0,21842000000.0,27265000000.0,23563000000.0,1929000000.0,680000000.0,5000000000.0,625000000.0,160000000.0,506000000.0,,7833000000.0,3267000000.0,17000000.0,2073000000.0,1276000000.0,1035000000.0,992000000.0,-58000000.0,-58000000.0,62000000.0,,75887000000.0,71678000000.0,56531000000.0,53331000000.0,174772000000.0,69777000000.0,69088000000.0,,,,,,,,,,
56,18.위험회피활동으로인한현금유출,,-55684000000.0,-195900000000.0,-155333000000.0,-92413000000.0,-11410000000.0,-26653000000.0,-36012000000.0,-6200000000.0,-227000000.0,-27629000000.0,-27465000000.0,-12358000000.0,-7078000000.0,-69175000000.0,-51744000000.0,-48784000000.0,-25269000000.0,-63847000000.0,-10200000000.0,-1802000000.0,-2149000000.0,-20980000000.0,-2209000000.0,-1809000000.0,-1139000000.0,-24292000000.0,-4684000000.0,-609000000.0,-292000000.0,36752000000.0,-58000000.0,62000000.0,,75887000000.0,71678000000.0,56531000000.0,53331000000.0,174772000000.0,69777000000.0,69088000000.0,,,,,,,,,,
57,19.사업결합에따른순현금흐름,47,,-2246932000000.0,-2249017000000.0,-2249017000000.0,-1914256000000.0,-4498000000.0,,,,83631000000.0,,,,-4280000000.0,-4280000000.0,,,-163172000000.0,-4499000000.0,,,,,,,385291000000.0,385291000000.0,385291000000.0,385489000000.0,95270000000.0,90010000000.0,90010000000.0,90010000000.0,-103859000000.0,,,,,,,,,,,,,,,,
58,Ⅲ.재무활동으로인한현금흐름,,626787000000.0,15878811000000.0,11547897000000.0,7963993000000.0,3416548000000.0,13806527000000.0,8615886000000.0,5314812000000.0,506552000000.0,10332453000000.0,9397931000000.0,6744602000000.0,1785184000000.0,4844620000000.0,3699362000000.0,1646654000000.0,1550238000000.0,1312750000000.0,3137027000000.0,3177966000000.0,1749419000000.0,686853000000.0,-898034000000.0,-2145402000000.0,1337452000000.0,-1286956000000.0,338697000000.0,2126697000000.0,2229994000000.0,-5521833000000.0,-998970000000.0,-3057140000000.0,854943000000.0,1839814000000.0,2304763000000.0,1249004000000.0,1104230000000.0,-1412967000000.0,-1934737000000.0,-1927177000000.0,-3000631000000.0,2491542000000.0,21892554000000.0,28509741000000.0,17182130000000.0,9694678000000.0,1137158000000.0,6194314000000.0,8146680000000.0,845465292974.0
59,1.신종자본증권의발행,,,199476000000.0,199476000000.0,199476000000.0,,1107838000000.0,1107837000000.0,149633000000.0,,224466000000.0,224420000000.0,,,,,,,199455000000.0,199455000000.0,199455000000.0,,,,,,,,,,298860000000.0,298861000000.0,298861000000.0,,238682000000.0,,,,,,,,,,,,,,,,
60,2.차입부채의순증가,,,5017269000000.0,,,,1772203000000.0,,,,3047844000000.0,3210817000000.0,3732584000000.0,626910000000.0,3389832000000.0,,,,-1557883000000.0,,,,2597817000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.사채의발행,,3873683000000.0,31083390000000.0,23804123000000.0,16158209000000.0,8821970000000.0,26487712000000.0,18115443000000.0,10880467000000.0,4088703000000.0,20006957000000.0,15608652000000.0,10288590000000.0,3590178000000.0,15916866000000.0,11804024000000.0,6756775000000.0,2804611000000.0,16512720000000.0,12365162000000.0,7322335000000.0,9346535000000.0,10262773000000.0,7151506000000.0,3997443000000.0,1567024000000.0,10338560000000.0,7252682000000.0,4716546000000.0,1690029000000.0,11696281000000.0,8549421000000.0,5591032000000.0,2687215000000.0,13056571000000.0,10138077000000.0,6901633000000.0,2167210000000.0,14071906000000.0,13991747000000.0,6548112000000.0,4159526000000.0,,,,,,,,,
62,4.사채의상환,,-4627441000000.0,-19881717000000.0,-15415358000000.0,-10261440000000.0,-4839877000000.0,-14689246000000.0,-10925443000000.0,-6334726000000.0,-3069616000000.0,-12222815000000.0,-8918361000000.0,-6488341000000.0,-2396164000000.0,-11988965000000.0,-8281320000000.0,-5633918000000.0,-2661765000000.0,-12867244000000.0,-9542383000000.0,-5425637000000.0,-8219831000000.0,-10619073000000.0,-8714154000000.0,-5659326000000.0,-2644407000000.0,-11352135000000.0,-7474879000000.0,-5193667000000.0,-2056113000000.0,-12506217000000.0,-7844197000000.0,-6120542000000.0,-1807732000000.0,-13760022000000.0,-10418585000000.0,-6766180000000.0,-2741131000000.0,-15327621000000.0,-15079923000000.0,-8381085000000.0,-5676985000000.0,,,,,,,,,
63,5.기타부채의증감,,525000000.0,-33619000000.0,-20796000000.0,-13785000000.0,-2941000000.0,528000000.0,776000000.0,-93000000.0,396000000.0,8498000000.0,4248000000.0,4136000000.0,3666000000.0,-824000000.0,-37325000000.0,-28945000000.0,-32634000000.0,-7258000000.0,-10740000000.0,-13167000000.0,110915000000.0,-28842000000.0,-417649000000.0,3774000000.0,-7829000000.0,31893000000.0,111661000000.0,-1029000000.0,-51433000000.0,20996000000.0,23648000000.0,350000000.0,-64599000000.0,,,,,,,,,,,,,,,,,
64,6.배당금의지급,,-55016000000.0,-830772000000.0,-818871000000.0,-789320000000.0,-50947000000.0,-714705000000.0,-702038000000.0,-695909000000.0,-27069000000.0,-706565000000.0,-702036000000.0,-699846000000.0,-42318000000.0,-669103000000.0,-659273000000.0,-649598000000.0,-41062000000.0,-546160000000.0,-536485000000.0,-526643000000.0,-33806000000.0,-399791000000.0,-392190000000.0,-384684000000.0,-28553000000.0,-424014000000.0,-416333000000.0,-408475000000.0,-41176000000.0,-650697000000.0,-643212000000.0,-635727000000.0,-39514000000.0,-585557000000.0,-585520000000.0,-585494000000.0,-36436000000.0,-427571000000.0,-419950000000.0,-419950000000.0,-19356000000.0,245035000000.0,619916000000.0,391708000000.0,385727000000.0,-348477000000.0,245835000000.0,159616000000.0,150359000000.0,484417610.0
65,7.위험회피활동으로인한현금유입,,2847000000.0,1694362000000.0,35450000000.0,3728000000.0,1907000000.0,10675000000.0,82393000000.0,62110000000.0,43952000000.0,85616000000.0,76990000000.0,57648000000.0,21842000000.0,27265000000.0,23563000000.0,1929000000.0,680000000.0,5000000000.0,625000000.0,160000000.0,506000000.0,,7833000000.0,3267000000.0,17000000.0,2073000000.0,1276000000.0,1035000000.0,992000000.0,,,,,,,,,,,,,,,,,,,,,
66,8.위험회피활동으로인한현금유출,,-55684000000.0,-1716320000000.0,-155333000000.0,-92413000000.0,-11410000000.0,-16832000000.0,-36012000000.0,-6200000000.0,-227000000.0,-27629000000.0,-27465000000.0,-12358000000.0,-7078000000.0,-69175000000.0,-51744000000.0,-48784000000.0,-25269000000.0,-63847000000.0,-10200000000.0,-1802000000.0,-2149000000.0,-20980000000.0,-2209000000.0,-1809000000.0,-1139000000.0,-24292000000.0,-4684000000.0,-609000000.0,-292000000.0,,,,,,,,,,,,,,,,,,,,,
67,9자기주식의취득,,,-444077000000.0,,,,-151993000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,10.비지배지분의증감,,17883000000.0,312390000000.0,329659000000.0,273701000000.0,-14911000000.0,347000000.0,-194900000000.0,-189820000000.0,-184806000000.0,215357000000.0,224394000000.0,181779000000.0,-6547000000.0,-451208000000.0,-434042000000.0,-21556000000.0,-21556000000.0,-426808000000.0,-354234000000.0,-340312000000.0,-325710000000.0,-1105051000000.0,-1086988000000.0,-1070338000000.0,-41327000000.0,-379441000000.0,-351980000000.0,-311389000000.0,-568515000000.0,-164874000000.0,-126410000000.0,-88016000000.0,-50194000000.0,-173559000000.0,-128945000000.0,-90582000000.0,-40135000000.0,-168556000000.0,-129596000000.0,-90860000000.0,-40915000000.0,,,,,,,,,
69,11.리스부채의상환,,-67577000000.0,-269362000000.0,-185211000000.0,-120532000000.0,-66891000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,12.전환우선주의발행,,,747791000000.0,747791000000.0,747791000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Ⅳ.외화표시현금및현금성자산에대한환율변동효과,,29636000000.0,29428000000.0,15729000000.0,-21470000000.0,-60252000000.0,-30640000000.0,-64924000000.0,-10062000000.0,-27143000000.0,-46035000000.0,-40960000000.0,-26340000000.0,-22700000000.0,-22638000000.0,-21280000000.0,18636000000.0,-7726000000.0,8375000000.0,14550000000.0,7890000000.0,1629000000.0,16237000000.0,7971000000.0,-12863000000.0,1663000000.0,3964000000.0,3715000000.0,-373000000.0,-1072000000.0,4316000000.0,-6111000000.0,-4168000000.0,-19594000000.0,-1088000000.0,17622000000.0,-15801000000.0,-161581000000.0,-31489000000.0,77134000000.0,35390000000.0,-25128000000.0,,,,,,,,,
72,Ⅴ.현금및현금성자산의증가,,-596660000000.0,399418000000.0,1650742000000.0,-840390000000.0,-772059000000.0,1943106000000.0,3162740000000.0,1341974000000.0,657139000000.0,604114000000.0,531014000000.0,228989000000.0,530293000000.0,1025285000000.0,1633780000000.0,1005270000000.0,1163616000000.0,-997160000000.0,1091487000000.0,-82834000000.0,-268102000000.0,-416765000000.0,-1102746000000.0,-1032487000000.0,-245386000000.0,1013411000000.0,1218474000000.0,15964000000.0,,1025120000000.0,39953000000.0,216419000000.0,675013000000.0,-863803000000.0,657940000000.0,-594285000000.0,1070129000000.0,215559000000.0,-196129000000.0,2603908000000.0,1833169000000.0,,,,,,,,,
73,Ⅵ.기초의현금및현금성자산,44,8579174000000.0,8179756000000.0,8179756000000.0,8179756000000.0,8179756000000.0,6236650000000.0,6236650000000.0,6236650000000.0,6236650000000.0,5632536000000.0,5632536000000.0,5632536000000.0,5632536000000.0,4607251000000.0,4607251000000.0,4607251000000.0,4607251000000.0,5604411000000.0,5604411000000.0,5604411000000.0,5604411000000.0,6021176000000.0,6021176000000.0,6021176000000.0,6021176000000.0,5007765000000.0,5007765000000.0,5007765000000.0,5007765000000.0,3982645000000.0,3982645000000.0,3982645000000.0,3982645000000.0,4833145000000.0,4833145000000.0,4833145000000.0,4833145000000.0,4617586000000.0,4613759000000.0,10819540000000.0,10819540000000.0,,,,,,,,,
74,Ⅶ.기말의현금및현금성자산,44,7982514000000.0,8579174000000.0,,,7407697000000.0,8179756000000.0,,,,6236650000000.0,,,,5632536000000.0,6241031000000.0,5612521000000.0,5770867000000.0,4607251000000.0,6695898000000.0,5521577000000.0,5336309000000.0,5604411000000.0,4918430000000.0,4988689000000.0,5775790000000.0,6021176000000.0,,,,5007765000000.0,4022598000000.0,4199064000000.0,4657658000000.0,3969342000000.0,,,5903274000000.0,4833145000000.0,4417630000000.0,13423448000000.0,12652709000000.0,,,,,,,,,
